session_id,target
277,3.6170590218377473e-06
278,0.00041861856790430724
279,2.512462371248971e-08
280,9.276724859917072e-07
281,1.8508301189233286e-07
282,1.686429191524021e-05
283,0.0017825053780289495
284,3.1253565883595375e-07
285,1.6850969476275756e-06
286,1.128326173992496e-11
287,0.00021882690369791843
288,5.555318306195236e-12
289,0.00034333671941809847
290,3.511443116628376e-08
291,2.546545196951543e-05
292,4.605656467128214e-07
293,7.439688140202259e-07
294,2.495366047881109e-07
295,3.331585093738609e-05
296,1.1681080428060383e-08
297,1.0116031472148742e-07
298,1.5077008225399352e-07
299,6.425972296637528e-11
300,1.0433754514214635e-06
301,1.6094791972302935e-08
302,1.259797122582813e-06
303,2.4111258571835036e-08
304,0.1087659501081164
305,0.005876152620234227
306,3.5437519920695524e-09
307,0.0003592558633975286
308,3.986715195559273e-05
309,0.00018380900054829744
310,2.6843799030575285e-07
311,0.0004398059641756393
312,0.0015182812429974258
313,0.0003682988925245551
314,1.104050463363852e-06
315,0.0004904151602763291
316,2.3521345883064654e-08
317,3.844521098443943e-05
318,2.3607390425408976e-08
319,1.3053877449831411e-05
320,4.299456393250046e-05
321,0.0004095014914861854
322,1.095364441851135e-05
323,3.0482323887610613e-06
324,3.24949476666848e-05
325,0.054398251811509944
326,0.003223127370300215
327,2.8513815626233813e-06
328,4.881954973131218e-05
329,3.1916426024051326e-07
330,7.055486354845851e-07
331,0.0015124901269307587
332,2.461908186340789e-06
333,0.7644324271075292
334,6.881095119007495e-08
335,2.009650597977008e-06
336,3.759647268859905e-05
337,0.06235345834388508
338,0.001847570255466408
339,7.874619456967453e-08
340,0.0001884623538984751
341,1.4158450618182221e-06
342,4.5968126879474645e-06
343,7.429606264541225e-05
344,7.680239262385343e-05
345,4.936677002454795e-07
346,0.00019593669980996032
347,0.36103534101045365
348,1.0388886936482376e-06
349,6.833337707678525e-07
350,0.01409805132981039
351,6.968450707851646e-06
352,5.469363460383934e-05
353,0.0002977933323401574
354,0.002165091910521786
355,0.09138278467410474
356,7.567680884901936e-07
357,4.275212873611622e-08
358,2.9242790614770514e-07
359,0.0006417898068279677
360,3.2227963461335084e-07
361,0.0023737223821821366
362,0.00015252524111587012
363,1.0455065146575177e-05
364,4.330850109151728e-06
365,4.536337853437357e-11
366,2.123050888054359e-11
367,1.4170110899309192e-07
368,1.5441933401929422e-06
369,2.2223089121359805e-05
370,2.2397769920604687e-05
371,2.5516706854543916e-06
372,3.516221430111332e-09
373,2.3417933267202446e-07
374,8.9557024340303e-10
375,4.803861441662016e-06
376,9.76017513546255e-06
377,0.00040984618050417666
378,1.4818290446633427e-06
379,7.541609348475228e-08
380,2.1446872609138197e-05
381,4.040840256254945e-07
382,0.009975547136325272
383,6.828709586000994e-10
384,9.189901209446566e-07
385,0.0062915794098068
386,3.738527151795613e-08
387,0.00037595417175091385
388,6.585413053217116e-06
389,9.953609957719915e-06
390,3.5373489570137436e-06
391,2.1705110170696262e-05
392,3.0432064568514444e-05
393,7.561506295560342e-07
394,1.889946806646171e-08
395,2.0451629621472907e-05
396,1.8974396980247908e-06
397,4.760184355560205e-09
398,1.3846477613314088e-05
399,1.437510649948123e-13
400,1.2469351108598041e-08
401,5.099101917785343e-10
402,5.4922080433099085e-05
403,0.0001127414560022799
404,0.23280459303636042
405,0.00013323862128648335
406,1.0314847587218727e-07
407,2.731281005503822e-05
408,7.376226441098426e-08
409,0.0005385964359243933
410,1.2901704418526555e-06
411,5.596842018361637e-06
412,8.791854537618102e-07
413,3.553622880985848e-07
414,3.38500798696773e-07
415,8.63881939830882e-13
416,4.5577841757173785e-05
417,0.0002646637933109571
418,1.1513740591374933e-07
419,1.7706344768613426e-08
420,0.0037906037244563526
421,0.0008261183885979548
422,2.5610320475627852e-06
423,1.2904328206592681e-07
424,7.912995214646668e-08
425,2.8537801634801006e-09
426,0.9128323016640942
427,1.5166228281943746e-05
428,4.5647131913624065e-14
429,4.023381905145269e-05
430,3.478112846926606e-07
431,5.975257545262601e-10
432,0.01054945825674308
433,8.607311507536567e-08
434,0.0007418395179468993
435,9.19338077192122e-06
436,8.18898055508983e-09
437,5.3010352386080204e-06
438,6.782571048294955e-05
439,3.332170894081584e-07
440,2.6039961793813317e-10
441,0.0001219207438430537
442,3.5254714172843325e-05
443,1.2278764480502312e-08
444,3.2269165825653625e-06
445,0.0004699891981808881
446,0.00435601910267615
447,1.076899607391006e-07
448,0.00014673210821233168
449,2.3376961639436593e-05
450,8.875131570226929e-08
451,0.0022636377016123253
452,0.00012899649053505144
453,0.0026441003609667165
454,3.763153713907882e-08
455,4.475069881585351e-06
456,3.446391254527838e-07
457,9.144159784408999e-06
458,3.4280265986163903e-06
459,2.1975199030095016e-05
460,4.690656522253502e-05
461,2.2908059905900185e-05
462,5.626278677012637e-13
463,3.4889832656333197e-09
464,4.584623621152851e-06
465,9.234974634639851e-05
466,8.102102163794166e-06
467,0.0032752811023943635
468,2.0629071526969958e-07
469,5.904001098925787e-07
470,0.0002428043420772634
471,0.003751634265197649
472,6.2350217642723535e-06
473,5.112663191824253e-06
474,2.5033651417671536e-09
475,0.43114942029183323
476,1.1136329767786889e-09
477,3.2525415904416813e-05
478,0.0002467136918126925
479,0.0004830553375230062
480,9.32420128122283e-06
481,0.028450583971207446
482,1.3746549854326052e-05
483,4.9529732216896734e-05
484,0.002828276146885363
485,0.00016950963797790686
486,1.332316090775451e-07
487,5.21776544406962e-05
488,4.949448079346634e-06
489,0.004311153218839019
490,1.4465998795996126e-07
491,0.00030414278456738223
492,0.0014159156459735579
493,9.38631152554064e-05
494,1.363138324580485e-06
495,4.270952740821954e-06
496,0.0742862454796869
497,2.333352609135874e-05
498,0.0023838323733607124
499,4.4684879322476487e-13
500,0.019136522682523013
501,0.0014122980553560056
502,0.0005092524425492516
503,9.40194443212325e-05
504,0.0006105151271826964
505,0.00041605264686900826
506,9.990365595694203e-07
507,0.0002336128381404236
508,7.390279099479728e-06
509,2.0040911084402972e-11
510,3.9313165985625616e-05
511,2.8150551545178167e-10
512,3.354569044688656e-07
513,7.262123696818428e-08
514,6.612316191182641e-06
515,0.0007180169342417327
516,7.310669088822568e-06
517,7.969223070480335e-06
518,1.2553518457210278e-07
519,0.00014906986958209786
520,6.367045360874687e-07
521,0.02195336889764636
522,0.40741058336005875
523,3.8488668326045436e-08
524,6.0878241586447515e-06
525,0.00021595024803189092
526,1.2022890333906449e-06
527,1.8339331491208495e-05
528,0.00239123874107122
529,0.0001585239868376795
530,3.2441335566842664e-08
531,4.2167573981091375e-06
532,0.0007157918583486099
533,3.134922469392873e-08
534,0.4109790859668397
535,1.059320678228418e-09
536,0.0035613741539879027
537,1.945664902889195e-06
538,0.00016569445721933794
539,3.0857345143556962e-06
540,3.7491594535078777e-07
541,3.5909794390937014e-06
542,0.0006672369860426167
543,0.00014691248198095346
544,0.002144506466819949
545,8.039838712247917e-05
546,4.7323480087407795e-06
547,0.001537012930594151
548,2.2050997368751826e-07
549,5.23710421897425e-05
550,0.0006507103755913066
551,0.0007688117272675966
552,9.29113312561337e-05
553,2.7370923194661436e-11
554,6.7664977598312135e-09
555,2.2479569522881557e-11
556,0.0005371174670025031
557,3.260259689027482e-05
558,0.012669423002248728
559,2.380360323660808e-05
560,2.8490144595423342e-05
561,3.2616210594521714e-05
562,0.0004373441750872405
563,0.00014958770063530576
564,3.871378102920165e-06
565,0.0007097304469936586
566,2.541773887553555e-05
567,5.817575964855614e-07
568,1.4336844361300858e-06
569,2.22242958300465e-06
570,6.8067424215286875e-06
571,5.298739393034174e-08
572,0.5618523579964799
573,1.0849020480309833e-07
574,1.5880692632146227e-08
575,8.97311730992247e-08
576,1.6128815403075514e-05
577,0.0020903793977409997
578,8.478960720363639e-08
579,2.0139176715953812e-05
580,2.4340469667773435e-06
581,0.07448044037809376
582,5.7536169007218484e-06
583,3.429337799124715e-05
584,0.24619990574060158
585,3.187756401553228e-05
586,1.0353383084444824e-05
587,8.56458186905881e-05
588,3.461331760090038e-06
589,0.0036519956303692103
590,1.0171632106331485e-07
591,1.131103585807391e-06
592,1.0893755112732703e-07
593,8.797931000121186e-11
594,7.281618246346807e-10
595,1.3196695262438607e-05
596,0.011000088976642496
597,0.0007047760223382034
598,1.4080623366653987e-06
599,2.24734514908664e-06
600,0.0045241300587428035
601,0.0016916449409444644
602,0.016650553576021007
603,5.002189809993194e-07
604,6.121939092496481e-07
605,0.0005344998080586876
606,0.00024227694248998141
607,0.0018855690883549838
608,1.780504646930585e-05
609,0.0002065442588049307
610,1.0340835235954911e-08
611,3.8072197306428927e-07
612,0.6543112836732725
613,5.1124472438976076e-08
614,2.562881497879973e-06
615,0.00022554363456059703
616,3.7398051078769766e-06
617,3.598207160990141e-05
618,1.0376160867819312e-08
619,4.109470305898373e-06
620,5.09781604289886e-05
621,1.205375547746671e-05
622,0.23300676288905645
623,0.004706279427033931
624,3.229814921423613e-07
625,0.1414610443588758
626,0.005313493075325358
627,3.2111915999036265e-07
628,1.2355328798530302e-12
629,0.001247787633122983
630,4.6806381311415867e-08
631,6.132473646802189e-06
632,0.001728466756319043
633,0.0016660062486147874
634,3.115813083847606e-05
635,1.8932357049383666e-07
636,4.934525900723647e-07
637,1.7625987037126992e-07
638,6.427048812147684e-07
639,2.7021033420218805e-06
640,1.2291966723419908e-07
641,9.632744474210329e-06
642,0.00024048511948469669
643,0.07067533467406772
644,1.9358809521573625e-05
645,0.009321473946404745
646,1.381689231022474e-05
647,1.6012235294535558e-06
648,1.9684175470667922e-06
649,0.0006114816088766243
650,3.0723712136808604e-06
651,1.6364980476484867e-06
652,0.22272970235200354
653,0.0002343306970957968
654,1.4603812743854817e-07
655,0.00021743750825120383
656,0.033799685227046336
657,7.406528614209276e-07
658,1.6103154891863085e-07
659,3.288688010245663e-05
660,5.1243458235703835e-05
661,9.463178573910897e-05
662,2.01924222327262e-07
663,2.650142451010483e-07
664,5.988557628213463e-07
665,2.463751064511235e-07
666,1.012767862371371e-06
667,0.00023138882458022803
668,0.18420995251531724
669,4.795036161088214e-07
670,1.2252594331266633e-07
671,0.0006573500013995517
672,0.6383686315103451
673,0.6648927802733937
674,0.006414133647449633
675,0.016293802541864372
676,1.3522555893666058e-05
677,1.5701009765135184e-05
678,0.002773341938165276
679,2.623320744948724e-06
680,0.010349051602143548
681,4.065617562152586e-07
682,7.976082907755772e-08
683,2.286399285826105e-06
684,0.0002994202379105812
685,7.842228999947916e-07
686,0.0002393260859865685
687,0.00013053662677040424
688,0.0012589038800253694
689,0.0014232016432221268
690,0.00027024658859109825
691,2.1419595632931966e-06
692,3.904945783419516e-09
693,0.0010979078177206344
694,0.0005486717641291635
695,1.3739867305029523e-06
696,1.5704993202055407e-05
697,3.179609174814593e-05
698,0.00022878528602100886
699,2.1469129286675553e-05
700,3.3078899971116664e-05
701,1.8503604296263286e-07
702,2.365193790750733e-06
703,3.833769833247137e-06
704,0.0008342313928846209
705,4.116246448804594e-08
706,5.031460728724809e-09
707,3.399973953279037e-07
708,8.862335503522131e-06
709,0.6839621020725385
710,4.499188160567208e-06
711,8.782806622749335e-07
712,3.118770898365782e-05
713,3.468805476444171e-05
714,8.07873304064914e-05
715,9.567888890793216e-08
716,0.0007697163345034553
717,8.143343003555556e-05
718,0.00019042677352748222
719,6.494078375564656e-07
720,3.063383194041074e-07
721,5.658647522020098e-07
722,6.659025478434425e-06
723,0.0007131543192283284
724,1.4708793379029737e-05
725,9.25314257930437e-08
726,4.041503423162378e-06
727,0.00037235409375612914
728,0.00040952410785079603
729,0.0006983777449808401
730,0.00234980858049853
731,7.539284689100194e-06
732,1.8506063847936404e-05
733,1.5431558745707836e-09
734,8.151654495240404e-05
735,0.1901601980630038
736,1.8172149007306431e-12
737,2.854542410329885e-06
738,2.4542314376778425e-06
739,4.4784216820322123e-05
740,5.5854663429139496e-05
741,4.810736247868538e-06
742,0.021174908582430322
743,0.014357127289547602
744,2.320037809594531e-08
745,7.459669027272752e-05
746,4.869062309399336e-05
747,0.00021868368786573194
748,9.794885038768047e-07
749,0.02772659077589035
750,2.1180208392901064e-06
751,2.6984096087332467e-07
752,1.7302791260130202e-07
753,1.3735896668046492e-06
754,4.430982709257855e-10
755,2.5987661367173983e-06
756,0.00034797183927976806
757,0.00017800097332418917
758,7.828155562511944e-07
759,7.669128139854034e-06
760,2.861950377409562e-06
761,0.00022619541077813367
762,0.0004126258384198354
763,0.012573847605197747
764,1.928465374229065e-06
765,7.812235647881383e-05
766,1.3716163286620939e-07
767,1.4445568072092364e-06
768,3.695974551724292e-06
769,3.107334542621085e-05
770,0.022770172923931072
771,0.00020682261186370833
772,1.0247890935309673e-06
773,6.74075673047257e-06
774,4.6276050004787294e-05
775,5.338597590143873e-06
776,0.18825966214957957
777,5.7398745818800986e-05
778,0.0007757235334193463
779,5.434920043745087e-07
780,1.8731714068574817e-06
781,0.0011198235146213712
782,0.009689346964110716
783,3.785645277164588e-05
784,6.828447745892619e-06
785,3.860145427423097e-07
786,0.00016467070844151705
787,1.2696960013399659e-06
788,9.900770109875966e-09
789,0.000837761244817033
790,5.245572975096122e-06
791,0.0017581779180582532
792,7.430469384450356e-07
793,1.1585455220553322e-06
794,5.248029114364716e-06
795,1.7959401960189274e-05
796,1.471010627948766e-08
797,8.871192002705897e-05
798,4.6941031766324204e-08
799,1.4618391829818804e-10
800,0.0002687953922858545
801,5.033329732598828e-06
802,0.001748765725137663
803,3.241584349533908e-06
804,2.8944054087125193e-05
805,2.9252469336182576e-05
806,7.259305310436153e-16
807,1.973787599580197e-07
808,3.963176530111832e-08
809,0.7875884654921403
810,0.0003162688730109738
811,1.911313147872954e-07
812,0.019247341349311574
813,2.766769110615531e-06
814,0.024941063498085017
815,0.07713585372179604
816,6.393715638866633e-05
817,0.011301084238181993
818,7.887544786628631e-06
819,8.214468566080196e-06
820,0.0006284013830229385
821,0.0005167911587308575
822,0.011333902220250157
823,0.005785747669245779
824,6.184728418652076e-07
825,4.183281292772508e-06
826,3.377637012196401e-06
827,0.0001513888907336056
828,1.0854495559770867e-05
829,0.0008764869337073295
830,4.176603287427172e-06
831,0.0011034565651773709
832,2.0121202995570006e-07
833,2.7276162171403232e-08
834,8.537496953873289e-09
835,0.0011928951628003936
836,2.8935628728677286e-06
837,7.760372017439548e-05
838,1.616207664828554e-08
839,9.46592366928283e-08
840,1.3716463833720242e-06
841,0.0001187949968944792
842,0.00043326838013737427
843,0.08059501818997207
844,0.0008881780863363375
845,5.167699306163658e-08
846,1.681162996572503e-08
847,1.6800514511539234e-08
848,1.4164588074189466e-06
849,1.0254304665791167e-05
850,8.340850370059728e-08
851,1.4636070452828694e-07
852,6.363493888097145e-06
853,0.0013215066249825953
854,3.2274231419529882e-09
855,4.310841055910267e-06
856,1.0559959044956357e-06
857,6.130148841344527e-07
858,0.00033820529342111234
859,0.019251204485807902
860,0.00028166618589687073
861,9.358339849449355e-05
862,6.176974347104766e-07
863,7.355919611100331e-07
864,6.017031937758305e-07
865,0.0001234265405096189
866,2.4224950181314557e-07
867,7.281936431920943e-06
868,0.0008179231609618554
869,2.2211589051434896e-08
870,9.513587896345029e-07
871,3.245188126080717e-07
872,2.028670932682438e-05
873,1.6151294962173763e-08
874,5.7580568903870655e-05
875,0.014261999611373673
876,8.550558082954979e-06
877,5.651906853971384e-06
878,4.9726199893687686e-08
879,1.1644496041752138e-06
880,0.00038262292897389086
881,6.51993095961824e-05
882,5.2252156816149754e-05
883,0.4901450679338482
884,0.0140518152904019
885,0.0010283827291859837
886,2.3484672865016282e-05
887,5.6266374984612365e-06
888,1.1613347930900775e-07
889,3.24039079607223e-05
890,3.6813896334630975e-08
891,9.928166919729441e-07
892,0.0016726294832259954
893,6.813278525377656e-08
894,0.00021054276503429677
895,6.45136204103347e-05
896,0.0010893689822680656
897,6.424616113605966e-07
898,0.18735733327838633
899,9.75901258460274e-06
900,0.00335085791861915
901,0.000449141472816193
902,1.6500161401809563e-06
903,3.847636258519511e-06
904,2.514831036964919e-06
905,0.0032229530259145203
906,9.489602739537058e-07
907,0.03971179435648727
908,0.0015910087022105686
909,2.3535479594701288e-05
910,1.8162223585808766e-05
911,8.420501494204162e-08
912,3.1071432112332086e-07
913,7.03131016203582e-06
914,0.0004030437018411077
915,0.005775269989174891
916,4.047488210319667e-05
917,0.00021997830571403006
918,1.155095294116247e-05
919,2.8125265680218833e-07
920,0.0012338630450070506
921,0.00302092715678574
922,8.824049490812077e-08
923,0.00017528328361552075
924,2.2656113431339877e-07
925,0.012493845797983256
926,2.995595518347647e-07
927,3.2954464563066255e-05
928,2.369246827134337e-05
929,3.0333244955043177e-05
930,0.7843843586602051
931,2.1829079684319754e-05
932,0.002511402163880803
933,4.961819204446429e-05
934,2.7575811303686254e-08
935,4.692047787584482e-08
936,0.000868340692011337
937,5.6475800421894126e-08
938,0.0013946755183104399
939,0.00029063664861227585
940,4.701471346696045e-05
941,3.4322940687457986e-09
942,0.00018413827248759564
943,0.034044691173639646
944,2.0776624716068232e-05
945,0.00045937493805106805
946,5.2365611901503015e-08
947,2.9434687381776627e-08
948,1.018966275202959e-12
949,5.316204376290101e-07
950,2.2266533973637615e-08
951,8.054426593018889e-05
952,1.0289387742950587e-06
953,0.00011582353416790681
954,0.09394371066798796
955,5.844499267472665e-05
956,4.8001879575502547e-08
957,1.942027750658161e-07
958,0.0009433009528550924
959,0.011977009684691401
960,5.962128884340218e-08
961,7.52791349402021e-08
962,2.3928658972478806e-05
963,3.134918429099238e-08
964,0.0001554298438829749
965,0.00010094353990955115
966,0.0013795056855362786
967,2.5137582695130362e-11
968,0.00017513479122775727
969,1.879933394921134e-09
970,1.664710844282804e-06
971,0.0006049787362229927
972,4.709149967376667e-06
973,6.659269110184332e-06
974,2.1326679859558e-06
975,4.317916784020584e-06
976,0.00011111169124283585
977,1.7262215950276794e-05
978,1.2362349498235272e-07
979,0.0003223500855684064
980,3.575991533870196e-09
981,2.2685887258920794e-07
982,4.3190875539226384e-05
983,0.0003553258146131144
984,8.532084501075964e-08
985,0.015115994423241727
986,5.836526743406241e-06
987,2.3497830138152994e-05
988,1.4977744637217685e-05
989,5.768329197654557e-05
990,2.536058183331072e-07
991,0.0013803987402413985
992,7.878207379305919e-06
993,2.5084061495634773e-07
994,4.719877588104172e-08
995,1.6946854310058808e-07
996,4.278505000545187e-08
997,0.0003214071401379708
998,0.0005420241610454348
999,0.00013995206125088383
1000,0.0001326510244814438
1001,9.940015768351158e-07
1002,0.0021368282946541096
1003,1.13769657895921e-07
1004,1.4217263862298804e-07
1005,1.2761854676849411e-05
1006,0.0005310632655038129
1007,8.796199235994189e-08
1008,0.197593699303583
1009,0.034315853110171296
1010,5.729020928456952e-07
1011,6.679797909992517e-06
1012,3.5369042215459576e-08
1013,0.00028766552899926675
1014,3.3118180819880564e-05
1015,1.4650307839428842e-06
1016,0.001007677114766727
1017,6.72781778430797e-08
1018,7.022205611664471e-10
1019,2.762944172610254e-07
1020,1.229577662557145e-05
1021,1.0614316053756227e-05
1022,0.029459071631309706
1023,6.380305483972122e-08
1024,1.2501583783988974e-07
1025,0.021934759013748462
1026,0.0001588437023655169
1027,1.6220092070827525e-05
1028,4.5223739427406115e-06
1029,1.0085555848625146e-06
1030,0.003958998014130331
1031,1.3312301253297922e-06
1032,0.004632695507473353
1033,1.0485788514154083e-10
1034,0.012421399698805574
1035,3.707916349077591e-10
1036,0.0686182172391567
1037,1.5178808534700563e-07
1038,0.011627499081785338
1039,1.3008269337246348e-07
1040,0.020341403463467786
1041,0.00010040306824991701
1042,0.0019847313449117385
1043,1.1758945830603219e-06
1044,1.455277668766257e-05
1045,0.0009073266535987922
1046,1.0344289226204018e-07
1047,1.034829284334912e-10
1048,0.01288674726551815
1049,1.8857818191507073e-06
1050,0.00012686851056629555
1051,1.4278692427756516e-05
1052,1.3314509518471688e-05
1053,1.0688327504668185e-06
1054,2.2325206018972e-05
1055,0.00791628822913269
1056,1.5878254813601659e-06
1057,0.00037630891774277273
1058,1.231002282997048e-07
1059,1.5338375663729458e-05
1060,0.00019662918007615023
1061,0.0520347760335591
1062,0.00011938141951111054
1063,1.793132200160353e-05
1064,1.684311102395189e-08
1065,2.767120053099334e-06
1066,2.247357760021393e-06
1067,2.679018741142916e-05
1068,0.0012759598143054782
1069,2.2894583001029996e-07
1070,1.932393852849337e-07
1071,7.747603602693128e-05
1072,3.0580241381578877e-06
1073,1.7084806843164719e-06
1074,2.3634077165614818e-05
1075,0.0007226502544351253
1076,6.115455769856429e-06
1077,0.00018654049852276844
1078,1.2677997869570003e-07
1079,9.543406566775923e-10
1080,0.0009399917186834183
1081,2.767409850675059e-07
1082,0.0003528998274062235
1083,1.8103898326701073e-07
